444, 328, 0, 436, 0, 436, 398, 416, 0, 0, 0, 436, 434, 396, 442, 438, 0, 432, 258, 0, 436, 0, 0, 244, 438, 0, 248, 432, 436, 430, 0, 264, 434, 436, 0, 410, 438, 0, 0, 214, 436, 0, 0, 436, 0, 0, 378, 0, 432, 442, 306, 440, 434, 440, 430, 432, 442, 432, 282, 436, 436, 434, 398, 432, 438, 0, 402, 226, 410, 0, 274, 438, 432, 440, 432, 0, 0, 398, 0, 0, 0, 402, 0, 0, 442, 432, 0, 0, 290, 440, 430, 0, 0, 0, 0, 430, 432, 430, 438, 436, 348, 436, 334, 434, 0, 0, 0, 0, 428, 434, 0, 432, 0, 428, 0, 0, 0, 432, 0, 256, 
444, 0, 440, 0, 0, 0, 434, 436, 290, 0, 0, 0, 268, 0, 442, 438, 438, 320, 0, 0, 436, 268, 0, 0, 438, 438, 0, 294, 436, 416, 0, 392, 268, 436, 440, 0, 438, 0, 390, 268, 436, 394, 242, 0, 444, 0, 438, 432, 0, 442, 0, 440, 434, 440, 408, 0, 442, 0, 394, 0, 436, 0, 440, 416, 438, 0, 0, 436, 396, 388, 0, 438, 0, 440, 426, 436, 0, 0, 0, 0, 0, 440, 422, 396, 442, 440, 292, 0, 0, 440, 264, 0, 0, 0, 0, 432, 0, 0, 438, 436, 436, 0, 430, 0, 422, 428, 436, 436, 434, 434, 440, 0, 440, 0, 264, 0, 0, 0, 438, 436, 
444, 0, 440, 410, 0, 428, 0, 0, 446, 440, 442, 0, 400, 0, 442, 0, 330, 442, 418, 440, 360, 0, 440, 438, 416, 322, 442, 0, 0, 0, 0, 442, 438, 436, 440, 416, 0, 350, 0, 440, 0, 442, 266, 440, 444, 320, 0, 0, 0, 442, 442, 440, 442, 440, 390, 444, 442, 0, 0, 0, 444, 446, 440, 0, 442, 440, 0, 442, 0, 438, 444, 438, 0, 440, 0, 0, 0, 0, 254, 0, 0, 440, 440, 0, 442, 440, 400, 0, 436, 440, 442, 0, 438, 356, 440, 0, 0, 0, 0, 0, 436, 0, 0, 444, 438, 0, 0, 0, 0, 0, 440, 0, 440, 0, 0, 0, 260, 0, 0, 0, 
444, 0, 0, 448, 0, 444, 0, 350, 446, 450, 442, 266, 444, 0, 216, 260, 0, 442, 442, 444, 0, 0, 0, 326, 284, 442, 442, 272, 436, 450, 0, 0, 0, 442, 416, 324, 424, 320, 442, 0, 448, 442, 448, 440, 444, 444, 436, 0, 448, 442, 442, 440, 442, 430, 0, 444, 442, 0, 448, 338, 444, 446, 0, 0, 442, 438, 0, 442, 0, 0, 444, 0, 0, 448, 276, 442, 270, 0, 0, 0, 450, 272, 440, 444, 442, 0, 0, 438, 0, 446, 442, 366, 0, 440, 0, 0, 440, 0, 0, 0, 272, 0, 0, 444, 0, 0, 442, 0, 0, 264, 0, 0, 440, 0, 0, 0, 0, 0, 442, 0, 
444, 0, 0, 448, 448, 444, 0, 260, 446, 450, 442, 444, 444, 0, 0, 444, 440, 450, 0, 444, 256, 458, 0, 250, 280, 442, 0, 0, 0, 450, 0, 0, 0, 442, 446, 270, 446, 268, 362, 444, 448, 442, 448, 0, 444, 444, 270, 448, 448, 268, 368, 0, 0, 266, 442, 444, 0, 448, 448, 446, 186, 446, 448, 0, 442, 448, 0, 0, 418, 446, 444, 228, 322, 448, 0, 0, 0, 214, 448, 0, 450, 0, 444, 444, 332, 452, 214, 448, 158, 446, 0, 0, 438, 404, 0, 0, 446, 448, 438, 0, 0, 0, 456, 0, 0, 0, 0, 450, 0, 0, 444, 0, 0, 0, 444, 0, 0, 0, 442, 0, 
450, 372, 440, 448, 448, 448, 226, 354, 446, 450, 438, 448, 270, 444, 0, 0, 0, 450, 0, 304, 0, 458, 418, 314, 0, 0, 0, 362, 356, 450, 0, 452, 288, 440, 362, 272, 0, 0, 0, 0, 448, 0, 448, 0, 306, 0, 414, 448, 448, 228, 442, 272, 0, 418, 278, 448, 426, 448, 448, 446, 0, 0, 448, 446, 320, 448, 352, 402, 0, 446, 430, 448, 0, 448, 448, 426, 0, 0, 448, 444, 450, 0, 0, 0, 182, 452, 0, 448, 0, 446, 242, 450, 0, 0, 0, 0, 446, 448, 0, 448, 0, 454, 456, 352, 0, 448, 334, 450, 450, 0, 444, 392, 0, 0, 0, 446, 0, 0, 376, 366, 
450, 448, 0, 450, 412, 448, 454, 454, 0, 450, 0, 448, 344, 220, 0, 0, 268, 450, 0, 450, 448, 458, 0, 252, 0, 360, 188, 448, 0, 450, 444, 452, 0, 448, 452, 278, 252, 286, 0, 208, 448, 448, 448, 0, 442, 0, 352, 448, 0, 0, 446, 0, 0, 440, 0, 448, 0, 448, 448, 0, 408, 0, 448, 442, 428, 448, 0, 0, 0, 0, 210, 448, 0, 448, 448, 328, 0, 450, 448, 0, 450, 0, 448, 0, 0, 452, 450, 448, 282, 0, 0, 450, 450, 444, 0, 264, 0, 0, 0, 448, 0, 454, 456, 0, 290, 448, 394, 450, 450, 0, 444, 0, 0, 450, 0, 0, 0, 0, 0, 380, 
450, 0, 0, 284, 192, 0, 454, 454, 426, 450, 262, 452, 0, 0, 0, 394, 452, 450, 0, 450, 440, 458, 450, 236, 446, 450, 212, 422, 0, 450, 256, 452, 276, 0, 452, 364, 0, 0, 268, 0, 358, 450, 0, 294, 256, 0, 386, 268, 0, 450, 0, 0, 448, 0, 0, 0, 0, 448, 448, 0, 264, 446, 448, 450, 0, 452, 450, 450, 0, 0, 442, 448, 452, 448, 0, 440, 450, 450, 448, 0, 450, 378, 448, 342, 444, 452, 450, 264, 0, 378, 436, 450, 450, 0, 0, 0, 0, 0, 278, 0, 0, 454, 456, 0, 0, 448, 0, 450, 450, 450, 0, 446, 0, 450, 0, 0, 0, 0, 0, 0, 
0, 416, 456, 0, 456, 354, 454, 454, 428, 274, 0, 452, 406, 0, 0, 458, 452, 0, 0, 450, 190, 458, 0, 0, 0, 0, 452, 0, 452, 450, 0, 452, 256, 0, 452, 0, 452, 338, 452, 436, 0, 450, 272, 0, 0, 360, 452, 246, 452, 430, 432, 0, 406, 456, 420, 408, 404, 0, 0, 0, 450, 0, 0, 450, 0, 452, 450, 432, 450, 0, 0, 0, 452, 448, 0, 452, 0, 450, 434, 0, 450, 0, 448, 0, 0, 452, 450, 288, 0, 236, 0, 450, 450, 452, 422, 0, 444, 0, 450, 0, 434, 454, 456, 0, 0, 448, 0, 450, 450, 450, 0, 0, 448, 450, 0, 452, 0, 0, 452, 0, 
366, 0, 456, 450, 456, 368, 454, 454, 0, 434, 444, 264, 446, 0, 0, 458, 220, 0, 0, 456, 0, 458, 0, 444, 454, 426, 452, 0, 452, 440, 366, 452, 296, 0, 452, 276, 452, 448, 452, 434, 454, 0, 352, 0, 0, 0, 452, 434, 452, 452, 0, 0, 0, 456, 456, 432, 0, 446, 432, 440, 0, 0, 0, 0, 0, 452, 0, 446, 410, 436, 454, 0, 452, 452, 456, 452, 0, 260, 454, 424, 452, 452, 0, 0, 0, 452, 450, 0, 454, 436, 430, 0, 450, 452, 0, 0, 346, 232, 384, 0, 0, 454, 456, 0, 254, 448, 404, 0, 450, 0, 0, 0, 0, 450, 0, 452, 452, 0, 452, 0, 
